	5 	 3.0092747799e+00 
	6 	 1.6149389613e+00 
	7 	 6.7756808377e+00 
	8 	 1.1077335428e+01 
	9 	 -6.2984275919e+00 
	10 	 -3.1275911748e+00 
	11 	 4.9858260403e+00 
	12 	 1.5363334799e-01 
	13 	 4.7457866418e-02 
	14 	 9.0571271474e+00 
	15 	 -1.3339279437e+01 
	16 	 -1.8882330406e+01 
	17 	 6.9803627167e+00 
	18 	 7.6285469164e+00 
	19 	 6.2751478703e+00 
	20 	 -2.1580047390e+01 
	21 	 -2.2481870305e+00 
	22 	 -1.2444959098e+01 
	23 	 -1.1470987801e+01 
	24 	 -9.9801626606e+00 
	25 	 -2.5496504648e+01 
	26 	 -5.7462191438e+00 
	27 	 3.6367686929e+01 
	28 	 5.6426097921e+02 
	29 	 3.6288105019e+01 
	30 	 -1.1753720732e+01 
	31 	 -4.2202601246e+01 
		29
	1 	 -6.8417151660e+00 
	2 	 7.9550933295e+00 
	3 	 -1.0725365064e+01 
	4 	 -1.1972454713e+01 
	5 	 8.0107630313e+00 
	6 	 4.8701756605e-02 
	7 	 8.4774098655e+00 
	8 	 6.6983950950e-01 
	9 	 3.0079811489e+00 
	10 	 3.9262638995e-04 
	11 	 -1.2069266479e+01 
	12 	 -5.3564853232e+00 
	13 	 1.2941136772e+00 
	14 	 2.7845609328e+00 
	15 	 9.3241948365e+00 
	16 	 -1.8962230405e+00 
	17 	 -6.8175347616e+00 
	18 	 -4.8609779626e-01 
	19 	 -4.0169788412e+00 
	20 	 -5.2804061912e+00 
	21 	 9.4901088400e+00 
	22 	 -2.2384067961e+01 
	23 	 -9.1591261191e-01 
	24 	 -1.1176335983e+01 
	25 	 -5.7235915638e+00 
	26 	 -3.4611633295e+01 
	27 	 -2.5002715879e+00 
	28 	 3.6288105019e+01 
	29 	 5.5145508692e+02 
	30 	 2.8532552548e+01 
	31 	 -2.0492477056e+01 
		30
	1 	 7.7976894586e-01 
	2 	 1.8148943706e+01 
	3 	 2.2287816745e+00 
	4 	 -1.6092529737e+01 
	5 	 -1.5291807062e+01 
	6 	 -3.9945955965e+00 
	7 	 8.5192921709e+00 
	8 	 3.4098696041e+00 
	9 	 -5.5426770967e+00 
	10 	 -1.0243435019e+01 
	11 	 4.7750141111e+00 
	12 	 4.6659199133e+00 
	13 	 4.7590252824e+00 
	14 	 1.0522659138e+01 
	15 	 1.4009618285e+01 
	16 	 -2.8531476851e+00 
	17 	 8.4909447898e+00 
	18 	 -3.4971519731e+00 
	19 	 -7.3776196290e+00 
	20 	 -4.0341173118e+00 
	21 	 9.6728609497e+00 
	22 	 -1.1629548296e+01 
	23 	 5.9814932441e+00 
	24 	 3.7291767186e+00 
	25 	 -7.2662678596e+00 
	26 	 -3.0908090158e+01 
	27 	 -1.7279416816e+01 
	28 	 -1.1753720732e+01 
	29 	 2.8532552548e+01 
	30 	 5.3766434983e+02 
	31 	 3.6933618242e+01 
		31
	1 	 -2.1402451667e+00 
	2 	 -1.6282587693e+01 
	3 	 2.5193459549e+00 
	4 	 8.9205951712e+00 
	5 	 3.0167450884e+00 
	6 	 -6.3931577421e-01 
	7 	 -1.5159714498e+00 
	8 	 -5.6287844757e+00 
	9 	 7.6374849427e+00 
	10 	 5.8495562429e+00 
	11 	 9.0850647518e-01 
	12 	 -4.9788494864e+00 
	13 	 -8.6493955211e+00 
	14 	 -2.2448469473e+00 
	15 	 -1.3344368521e+01 
	16 	 -8.1399289917e+00 
	17 	 6.1115723502e+00 
	18 	 8.8283073298e+00 
	19 	 -3.4646963134e+00 
	20 	 -6.6192811898e+00 
	21 	 -6.0024684130e+00 
	22 	 -4.5223407178e+00 
	23 	 7.4000572681e+00 
	24 	 -8.8190610615e+00 
	25 	 3.6376817195e+00 
	26 	 -3.8397680776e+00 
	27 	 -1.8201968887e+01 
	28 	 -4.2202601246e+01 
	29 	 -2.0492477056e+01 
	30 	 3.6933618242e+01 
	31 	 5.2445517773e+02 
